13E,CA,525,1,1230,1230,LMX,M,2.34,705,17/11/2018
13H,CA,590,1,1180,1180,CHX,M,2,590,17/11/2018
13T,CA,578,2,1110,2220,CHX,M,1.92,532,17/11/2018
14,CA,565,1,1210,1210,LMX,M,2.14,645,17/11/2018
14A,CA,635,1,1360,1360,AAX,M,2.14,725,17/11/2018
14C,CA,555,1,1080,1080,LMX,M,1.95,525,17/11/2018
14D,CA,550,1,1100,1100,LMX,M,2,550,17/11/2018
14E,CA,565,1,1080,1080,BAX,M,1.91,515,17/11/2018
14H,CA,595,1,1130,1130,AAX,M,1.9,535,17/11/2018
14J,CA,535,1,1080,1080,BAX,M,2.02,545,17/11/2018
14X,CA,440,1,1100,1100,LM,M,2.5,660,17/11/2018
15,CA,590,1,1140,1140,CHX,M,1.93,550,17/11/2018
15A,CA,555,1,1050,1050,CHX,M,1.89,495,17/11/2018
15B,CA,610,1,1280,1280,CHX,M,2.1,670,17/11/2018
15D,CA,595,1,1200,1200,CHX,M,2.02,605,17/11/2018
15E,CA,515,1,1080,1080,CH,M,2.1,565,17/11/2018
15H,CA,745,2,1500,3000,LMX,M,2.01,755,17/11/2018
15J,CA,655,1,1260,1260,LMX,M,1.92,605,17/11/2018
15T,CA,690,1,1260,1260,AAX,M,1.83,570,17/11/2018
16,CA,490,2,1100,2200,CHX,M,2.24,610,17/11/2018
16A,CA,490,2,970,1940,CHX,M,1.98,480,17/11/2018
16B,CA,440,2,1010,2020,CHX,M,2.3,570,17/11/2018
16C,CA,450,2,1040,2080,CHX,M,2.31,590,17/11/2018
16J,CA,395,1,720,720,LMX,M,1.82,325,17/11/2018
16T,CA,392,3,920,2760,CHX,M,2.35,528,17/11/2018
16X,CA,400,2,910,1820,CHX,M,2.28,510,17/11/2018
17A,CA,762,2,1300,2600,CHX,M,1.71,538,17/11/2018
17C,CA,610,1,1450,1450,CHX,M,2.38,840,17/11/2018
17D,CA,610,1,1350,1350,CHX,M,2.21,740,17/11/2018
17E,CA,635,1,1310,1310,CHX,M,2.06,675,17/11/2018
17H,CA,535,1,1210,1210,CHX,M,2.26,675,17/11/2018
17J,CA,535,1,1100,1100,LMX,M,2.06,565,17/11/2018
17R,CA,540,1,1090,1090,LMX,M,2.02,550,17/11/2018
17S,CA,590,1,1360,1360,CHX,M,2.31,770,17/11/2018
17T,CA,430,1,1030,1030,CHX,M,2.4,600,17/11/2018
17X,CA,545,1,1190,1190,CHX,M,2.18,645,17/11/2018
17Y,CA,425,1,1020,1020,LMX,M,2.4,595,17/11/2018
18,CA,648,2,1330,2660,SIX,M,2.05,682,17/11/2018
18A,CA,645,1,1450,1450,CHX,M,2.25,805,17/11/2018
18B,CA,488,2,850,1700,AAX,M,1.74,362,17/11/2018
18D,CA,440,1,900,900,LMX,M,2.05,460,17/11/2018
18H,CA,585,1,940,940,AAX,M,1.61,355,17/11/2018
18J,CA,640,1,1020,1020,AAX,M,1.59,380,17/11/2018
18T,CA,620,1,960,960,AAX,M,1.55,340,17/11/2018
19,CA,480,1,1050,1050,CHX,M,2.19,570,17/11/2018
19A,CA,445,1,1060,1060,LMX,M,2.38,615,17/11/2018
19B,CA,430,1,990,990,LMX,M,2.3,560,17/11/2018
19C,CA,445,1,950,950,CH,M,2.13,505,17/11/2018
19D,CA,425,1,970,970,CHX,M,2.28,545,17/11/2018
19H,CA,410,1,920,920,CHX,M,2.24,510,17/11/2018
19T,CA,545,1,1060,1060,LMX,M,1.94,515,17/11/2018
19X,CA,590,1,1340,1340,LMX,M,2.27,750,17/11/2018
20X,CA,560,1,1100,1100,LMX,M,1.96,540,17/11/2018
21,CA,514,3,830,2490,LMX,M,1.61,316,17/11/2018
21A,CA,500,3,960,2880,LMX,M,1.92,460,17/11/2018
21B,CA,514,3,830,2490,LMX,M,1.61,316,17/11/2018
21C,CA,500,1,900,900,LMX,M,1.8,400,17/11/2018
23,CA,550,1,1160,1160,CHX,M,2.11,610,17/11/2018
23A,CA,590,1,1100,1100,AAX,M,1.86,510,17/11/2018
23B,CA,485,1,1010,1010,AAX,M,2.08,525,17/11/2018
23C,CA,510,1,1100,1100,AAX,M,2.16,590,17/11/2018
23H,CA,490,1,1030,1030,CHX,M,2.1,540,17/11/2018
23J,CA,510,1,1060,1060,LMX,M,2.08,550,17/11/2018
23T,CA,485,1,1080,1080,LMX,M,2.23,595,17/11/2018
23X,CA,460,1,1000,1000,CHX,M,2.17,540,17/11/2018
24,CA,555,2,1330,2660,CHX,M,2.4,775,17/11/2018
24A,CA,580,1,1350,1350,LMX,M,2.33,770,17/11/2018
24B,CA,525,1,1310,1310,CHX,M,2.5,785,17/11/2018
26,CA,480,2,1050,2100,LMX,M,2.19,570,17/11/2018
2D,CA,440,1,830,830,LMX,M,1.89,390,24/11/2018
2E,CA,440,1,830,830,LMX,M,1.89,390,24/11/2018
2H,CA,435,1,700,700,AAX,M,1.61,265,24/11/2018
3,CA,510,1,1120,1120,CHX,M,2.2,610,24/11/2018
3A,CA,415,1,840,840,CHX,M,2.02,425,24/11/2018
3B,CA,490,1,770,770,AAX,M,1.57,280,24/11/2018
3C,CA,495,1,760,760,AAX,M,1.54,265,24/11/2018
3D,CA,450,1,830,830,AAX,M,1.84,380,24/11/2018
3E,CA,520,1,780,780,AAX,M,1.5,260,24/11/2018
4C,CA,455,1,1080,1080,LMX,M,2.37,625,24/11/2018
4D,CA,405,1,880,880,LMX,M,2.17,475,24/11/2018
4E,CA,480,1,1000,1000,LMX,M,2.08,520,24/11/2018
4H,CA,475,1,1020,1020,LMX,M,2.15,545,24/11/2018
4J,CA,450,1,990,990,LMX,M,2.2,540,24/11/2018
4X,CA,400,1,800,800,LMX,M,2,400,24/11/2018
5H,CA,467,3,700,2100,LMX,M,1.5,233,24/11/2018
5J,CA,500,2,815,1630,HEX,M,1.63,315,24/11/2018
5T,CA,400,1,855,855,LMX,M,2.14,455,24/11/2018
5X,CA,410,1,875,875,LMX,M,2.13,465,24/11/2018
6,CA,415,2,705,1410,HEX,M,1.7,290,24/11/2018
6A,CA,445,2,680,1360,HEX,M,1.53,235,24/11/2018
6B,CA,438,2,745,1490,HEX,M,1.7,307,24/11/2018
6C,CA,385,2,755,1510,CH,M,1.96,370,24/11/2018
6D,CA,400,2,670,1340,HEX,M,1.68,270,24/11/2018
6E,CA,400,1,685,685,HEX,M,1.71,285,24/11/2018
6H,CA,375,1,650,650,LMX,M,1.73,275,24/11/2018
7,CA,600,1,1140,1140,CHX,M,1.9,540,24/11/2018
7A,CA,605,1,980,980,CHX,M,1.62,375,24/11/2018
7B,CA,550,1,1000,1000,BBX,M,1.82,450,24/11/2018
7C,CA,515,1,940,940,LMX,M,1.83,425,24/11/2018
7D,CA,520,1,950,950,LMX,M,1.83,430,24/11/2018
7E,CA,520,1,950,950,AAX,M,1.83,430,24/11/2018
8,CA,547,3,920,2760,HEX,M,1.68,373,24/11/2018
8A,CA,480,1,750,750,HEX,M,1.56,270,24/11/2018
8B,CA,460,1,920,920,CHX,M,2,460,24/11/2018
8C,CA,400,1,900,900,CHX,M,2.25,500,24/11/2018
8D,CA,440,1,1030,1030,CHX,M,2.34,590,24/11/2018
8E,CA,405,1,940,940,CHX,M,2.32,535,24/11/2018
8H,CA,490,1,1070,1070,CHX,M,2.18,580,24/11/2018
8J,CA,400,1,840,840,CHX,M,2.1,440,24/11/2018
9,CA,590,1,1050,1050,AAX,M,1.78,460,24/11/2018
9D,CA,540,2,1250,2500,CHX,M,2.31,710,24/11/2018
9E,CA,575,1,1330,1330,CHX,M,2.31,755,24/11/2018
9H,CA,535,2,1140,2280,CHX,M,2.13,605,24/11/2018
9R,CA,600,1,1200,1200,BBX,M,2,600,24/11/2018
9T,CA,440,2,805,1610,SAX,M,1.83,365,24/11/2018
9Y,CA,385,2,835,1670,CHX,M,2.17,450,24/11/2018
10,CA,520,1,970,970,AAX,M,1.87,450,24/11/2018
10A,CA,520,2,970,1940,AAX,M,1.87,450,24/11/2018
10H,CA,525,1,1260,1260,CHX,M,2.4,735,24/11/2018
10J,CA,500,1,1120,1120,CHX,M,2.24,620,24/11/2018
10R,CA,480,1,1150,1150,CHX,M,2.4,670,24/11/2018
10T,CA,510,1,1120,1120,CHX,M,2.2,610,24/11/2018
10X,CA,490,1,1140,1140,LMX,M,2.33,650,24/11/2018
10Y,CA,465,1,1100,1100,CHX,M,2.37,635,24/11/2018
11,CA,710,1,1380,1380,CHX,M,1.94,670,24/11/2018
11A,CA,725,1,1490,1490,CHX,M,2.06,765,24/11/2018
11B,CA,815,1,1460,1460,SIX,M,1.79,645,24/11/2018
11C,CA,660,1,1430,1430,LMX,M,2.17,770,24/11/2018
11D,CA,680,1,1360,1360,CHX,M,2,680,24/11/2018
11E,CA,690,1,1430,1430,CHX,M,2.07,740,24/11/2018
11H,CA,670,1,1360,1360,LMX,M,2.03,690,24/11/2018
11J,CA,690,1,1480,1480,LMX,M,2.14,790,24/11/2018
11T,CA,420,1,1010,1010,BBX,M,2.4,590,24/11/2018
11X,CA,475,2,1030,2060,CHX,M,2.17,555,24/11/2018
12,CA,500,1,1160,1160,CHX,M,2.32,660,24/11/2018
12A,CA,520,1,1190,1190,CHX,M,2.29,670,24/11/2018
12B,CA,500,1,1150,1150,CHX,M,2.3,650,24/11/2018
12C,CA,420,1,940,940,CHX,M,2.24,520,24/11/2018
12D,CA,460,1,1050,1050,CH,M,2.28,590,24/11/2018
12E,CA,370,1,890,890,BAX,M,2.41,520,24/11/2018
12J,CA,505,2,1080,2160,AAX,M,2.14,575,24/11/2018
12T,CA,510,1,1170,1170,CHX,M,2.29,660,24/11/2018
13,CA,580,1,1260,1260,CHX,M,2.17,680,24/11/2018
13A,CA,570,2,1300,2600,CHX,M,2.28,730,24/11/2018
13D,CA,740,1,1530,1530,CHX,M,2.07,790,24/11/2018
13E,CA,705,1,1470,1470,LMX,M,2.09,765,24/11/2018
13H,CA,710,1,1390,1390,CHX,M,1.96,680,24/11/2018
13HH,CA,400,1,770,770,CHX,M,1.93,370,24/11/2018
13J,CA,375,1,620,620,CHX,M,1.65,245,24/11/2018
13T,CA,360,1,650,650,LMX,M,1.81,290,24/11/2018
13X,CA,425,1,755,755,SI,M,1.78,330,24/11/2018
14,CA,600,1,925,925,FR,M,1.54,325,24/11/2018
14A,CA,540,1,750,750,FR,M,1.39,210,24/11/2018
14B,CA,512,1,640,640,FR,M,1.25,128,24/11/2018
14C,CA,488,1,730,730,FR,M,1.5,242,24/11/2018
14D,CA,488,1,730,730,FR,M,1.5,242,24/11/2018
14E,CA,600,1,925,925,FR,M,1.54,325,24/11/2018
14H,CA,512,1,640,640,FR,M,1.25,128,24/11/2018
14J,CA,540,1,750,750,FR,M,1.39,210,24/11/2018
15C,CA,425,1,570,570,AAX,M,1.34,145,24/11/2018
16,CA,645,1,1450,1450,LMX,M,2.25,805,24/11/2018
16C,CA,710,1,1550,1550,LMX,M,2.18,840,24/11/2018
16D,CA,640,1,1300,1300,SIX,M,2.03,660,24/11/2018
16E,CA,630,1,1360,1360,CHX,M,2.16,730,24/11/2018
17,CA,580,3,1210,3630,CHX,M,2.09,630,24/11/2018
17A,CA,543,3,1130,3390,CHX,M,2.08,587,24/11/2018
17B,CA,505,2,1100,2200,CHX,M,2.18,595,24/11/2018
17X,CA,390,1,660,660,AAX,M,1.69,270,24/11/2018
18,CA,610,3,1290,3870,LMX,M,2.11,680,24/11/2018
18A,CA,650,1,1430,1430,CHX,M,2.2,780,24/11/2018
18B,CA,570,1,1300,1300,CHX,M,2.28,730,24/11/2018
18C,CA,575,1,1240,1240,LMX,M,2.16,665,24/11/2018
18H,CA,715,2,1160,2320,AAX,M,1.62,445,24/11/2018
18J,CA,690,2,1130,2260,AAX,M,1.64,440,24/11/2018
19,CA,565,1,1320,1320,CHX,M,2.34,755,24/11/2018
19A,CA,550,1,1220,1220,CHX,M,2.22,670,24/11/2018
19B,CA,550,1,1290,1290,CHX,M,2.35,740,24/11/2018
19C,CA,555,1,1210,1210,CHX,M,2.18,655,24/11/2018
19D,CA,575,1,1220,1220,CHX,M,2.12,645,24/11/2018
19E,CA,585,1,1180,1180,CHX,M,2.02,595,24/11/2018
19H,CA,620,1,1320,1320,CHX,M,2.13,700,24/11/2018
19J,CA,410,1,1080,1080,LMX,M,2.63,670,24/11/2018
19T,CA,470,1,1030,1030,CHX,M,2.19,560,24/11/2018
20,CA,430,1,850,850,LMX,M,1.98,420,24/11/2018
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
